id_application,id_posting,id_resume_outcome,callback,heightrequired,jobgenderoptions,,photo_gender,photo_num,photo,avg_rating,share_num6p,share_num5p,share_num4p,attract_top25,attract_top50,attract_top75,attract_top90,attract_top10,attract_above4_p50,attract_above4_p75,_weight,_height_ft,_height_in,,MenAttBins,MCBs,Photos,Rating,,WomenAttBins,WCBs,Photos,Rating,,,solonum,solorat,sologen,,,,,,,,
2850,713,2,0,0,Male Only,,Male,15,47,3.3265307,0,0.18367347,0.44897959,0,1,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
3780,945,4,0,0,Male Only,,Male,4,36,3.1428571,0.020408163,0.14285715,0.32653061,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
1702,426,2,1,0,Male Only,,Male,25,57,2.6938775,0,0.081632651,0.18367347,0,0,0,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
6474,"1,619",2,0,0,Male Only,,Male,16,48,2.8979592,0,0.081632651,0.30612245,0,0,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
3521,881,1,0,0,Both Male & Female,,Female,2,2,3.9183674,0.06122449,0.34693879,0.63265306,1,1,1,1,0,1,0,50,5,,,,,,,,,,,,,,,,,,,,,,,,
4897,"1,225",1,0,0,Male Only,,Male,11,43,2.7346938,0.020408163,0.06122449,0.22448979,0,0,0,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
6491,"1,623",3,0,0,Male Only,,Male,18,50,3.4081633,0.020408163,0.1632653,0.53061223,0,1,1,1,0,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
2785,697,1,0,0,Male Only,,Male,28,60,2.6122448,0.020408163,0.10204082,0.26530612,0,0,0,0,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
3996,999,4,0,0,Male Only,,Male,6,38,2.2653062,0,0.040816326,0.14285715,0,0,0,0,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
6032,"1,508",4,0,0,Male Only,,Male,22,54,2.6938775,0,0.06122449,0.20408164,0,0,0,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
1143,286,3,1,0,Female Only,,Female,32,32,2.8163266,0.020408163,0.081632651,0.2857143,0,0,0,1,0,0,0,45,5,,,,,,,,,,,,,,,,,,,,,,,,
3462,866,2,0,0,Male Only,,Male,3,35,4.1836734,0.14285715,0.34693879,0.73469388,1,1,1,1,1,1,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
6810,"1,703",2,0,0,Male Only,,Male,6,38,2.2653062,0,0.040816326,0.14285715,0,0,0,0,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
6488,"1,622",4,0,0,Male Only,,Male,6,38,2.2653062,0,0.040816326,0.14285715,0,0,0,0,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
5999,"1,500",3,0,0,Male Only,,Male,19,51,3.5306122,0.020408163,0.24489796,0.46938777,1,1,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
3080,770,4,1,0,Male Only,,Male,29,61,2.8979592,0.020408163,0.10204082,0.30612245,0,0,1,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
6049,"1,513",1,0,0,Male Only,,Male,28,60,2.6122448,0.020408163,0.10204082,0.26530612,0,0,0,0,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
5562,"1,391",2,0,0,Male Only,,Male,8,40,3.7346938,0.040816326,0.26530612,0.63265306,1,1,1,1,0,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
1816,454,4,0,0,Both Male & Female,,Female,16,16,3.3265307,0.020408163,0.18367347,0.40816328,0,1,1,1,0,0,0,45,5,,,,,,,,,,,,,,,,,,,,,,,,
6777,"1,695",1,0,0,Male Only,,Male,6,38,2.2653062,0,0.040816326,0.14285715,0,0,0,0,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
5105,"1,277",1,0,0,Male Only,,Male,26,58,2.5714285,0.020408163,0.12244898,0.20408164,0,0,0,0,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
4849,"1,213",1,0,0,Male Only,,Male,30,62,3.1836734,0.020408163,0.12244898,0.3877551,0,0,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
1025,257,1,0,0,Male Only,,Male,8,40,3.7346938,0.040816326,0.26530612,0.63265306,1,1,1,1,0,1,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
5485,"1,372",1,0,0,Male Only,,Male,30,62,3.1836734,0.020408163,0.12244898,0.3877551,0,0,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
2903,726,3,0,0,Male Only,,Male,22,54,2.6938775,0,0.06122449,0.20408164,0,0,0,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
6539,"1,635",3,0,0,Male Only,,Male,31,63,2.7551022,0,0.020408163,0.26530612,0,0,1,1,0,0,0,63,5,4,,,,,,,,,,,,,,,,,,,,,,,
5770,"1,443",2,0,0,Both Male & Female,,Male,16,48,2.8979592,0,0.081632651,0.30612245,0,0,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
1357,340,1,1,0,Male Only,,Male,25,57,2.6938775,0,0.081632651,0.18367347,0,0,0,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
5637,"1,410",1,0,0,Male Only,,Male,8,40,3.7346938,0.040816326,0.26530612,0.63265306,1,1,1,1,0,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
5532,"1,383",4,0,0,Both Male & Female,,Female,26,26,2.4285715,0,0.040816326,0.14285715,0,0,0,0,0,0,0,52,5,,,,,,,,,,,,,,,,,,,,,,,,
2624,656,4,0,0,Both Male & Female,,Female,2,2,3.9183674,0.06122449,0.34693879,0.63265306,1,1,1,1,0,1,0,50,5,,,,,,,,,,,,,,,,,,,,,,,,
6100,"1,525",4,0,0,Male Only,,Male,8,40,3.7346938,0.040816326,0.26530612,0.63265306,1,1,1,1,0,1,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
7153,"1,789",1,0,0,Male Only,,Male,9,41,3.3469388,0.020408163,0.1632653,0.40816328,0,1,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
2427,607,3,0,0,Male Only,,Male,17,49,3.1836734,0.020408163,0.1632653,0.42857143,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
6824,"1,706",4,0,0,Male Only,,Male,25,57,2.6938775,0,0.081632651,0.18367347,0,0,0,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
7093,"1,774",1,0,0,Male Only,,Male,18,50,3.4081633,0.020408163,0.1632653,0.53061223,0,1,1,1,0,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
6035,"1,509",3,0,0,Male Only,,Male,2,34,4.9591837,0.40816328,0.63265306,0.87755102,1,1,1,1,1,1,1,67,5,,,,,,,,,,,,,,,,,,,,,,,,
2373,594,1,0,0,Male Only,,Male,15,47,3.3265307,0,0.18367347,0.44897959,0,1,1,1,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
6058,"1,515",2,0,0,Male Only,,Male,8,40,3.7346938,0.040816326,0.26530612,0.63265306,1,1,1,1,0,1,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
3299,825,3,0,0,Male Only,,Male,8,40,3.7346938,0.040816326,0.26530612,0.63265306,1,1,1,1,0,1,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
5223,"1,306",3,0,0,Male Only,,Male,13,45,3.3265307,0.020408163,0.20408164,0.42857143,0,1,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
6770,"1,693",2,0,0,Male Only,,Male,21,53,4.0816326,0.12244898,0.34693879,0.77551019,1,1,1,1,1,1,1,67,5,,,,,,,,,,,,,,,,,,,,,,,,
1389,348,1,1,0,Male Only,,Male,25,57,2.6938775,0,0.081632651,0.18367347,0,0,0,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
4888,"1,222",4,0,0,Male Only,,Male,12,44,2.8163266,0,0.081632651,0.20408164,0,0,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
5561,"1,391",1,0,0,Male Only,,Male,6,38,2.2653062,0,0.040816326,0.14285715,0,0,0,0,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
5728,"1,432",4,0,0,Male Only,,Male,3,35,4.1836734,0.14285715,0.34693879,0.73469388,1,1,1,1,1,1,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
2133,534,1,0,0,Both Male & Female,,Female,11,11,3.1836734,0.06122449,0.1632653,0.34693879,0,0,1,1,0,0,0,45,5,,,,,,,,,,,,,,,,,,,,,,,,
3841,961,1,0,0,Male Only,,Male,12,44,2.8163266,0,0.081632651,0.20408164,0,0,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
7155,"1,789",3,0,0,Male Only,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
4891,"1,223",3,0,0,Male Only,,Male,17,49,3.1836734,0.020408163,0.1632653,0.42857143,0,0,1,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
5990,"1,498",2,0,0,Male Only,,Male,19,51,3.5306122,0.020408163,0.24489796,0.46938777,1,1,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
1195,299,3,1,0,Female Only,,Female,14,14,3.8163266,0,0.30612245,0.63265306,0,1,1,1,0,1,0,48,5,,,,,,,,,,,,,,,,,,,,,,,,
4929,"1,233",1,0,0,Male Only,,Male,31,63,2.7551022,0,0.020408163,0.26530612,0,0,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
4562,"1,141",2,0,0,Male Only,,Male,27,59,4.0408163,0.081632651,0.36734694,0.71428573,1,1,1,1,0,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
5098,"1,275",2,0,0,Male Only,,Male,5,37,2.632653,0.020408163,0.06122449,0.24489796,0,0,0,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
2628,657,4,0,0,Male Only,,Male,13,45,3.3265307,0.020408163,0.20408164,0.42857143,0,1,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
6142,"1,536",2,0,0,Both Male & Female,,Male,14,46,3.5102041,0.020408163,0.22448979,0.55102038,0,1,1,1,0,1,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
6549,"1,638",1,0,0,Male Only,,Male,28,60,2.6122448,0.020408163,0.10204082,0.26530612,0,0,0,0,0,0,0,67,5,8,,,,,,,,,,,,,,,,,,,,,,,
3890,973,2,0,0,Female Only,,Female,21,21,3.1020408,0.040816326,0.1632653,0.30612245,0,0,1,1,0,0,0,47,5,,,,,,,,,,,,,,,,,,,,,,,,
5943,"1,486",3,0,0,Both Male & Female,,Male,16,48,2.8979592,0,0.081632651,0.30612245,0,0,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
3927,982,3,0,0,Male Only,,Male,25,57,2.6938775,0,0.081632651,0.18367347,0,0,0,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
6493,"1,624",1,0,0,Male Only,,Male,21,53,4.0816326,0.12244898,0.34693879,0.77551019,1,1,1,1,1,1,1,60,5,,,,,,,,,,,,,,,,,,,,,,,,
4862,"1,216",2,0,0,Male Only,,Male,25,57,2.6938775,0,0.081632651,0.18367347,0,0,0,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
1354,339,2,0,0,Male Only,,Male,10,42,3.6530612,0.040816326,0.2857143,0.55102038,1,1,1,1,0,1,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
3292,823,4,1,0,Male Only,,Male,19,51,3.5306122,0.020408163,0.24489796,0.46938777,1,1,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
6176,"1,544",4,0,0,Male Only,,Male,19,51,3.5306122,0.020408163,0.24489796,0.46938777,1,1,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
1066,267,2,0,0,Male Only,,Male,22,54,2.6938775,0,0.06122449,0.20408164,0,0,0,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
5482,"1,371",2,0,0,Male Only,,Male,26,58,2.5714285,0.020408163,0.12244898,0.20408164,0,0,0,0,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
3807,952,3,0,0,Female Only,,Female,7,7,4.0408163,0.18367347,0.36734694,0.63265306,1,1,1,1,0,1,0,52,5,,,,,,,,,,,,,,,,,,,,,,,,
3830,958,2,1,0,Male Only,,Male,12,44,2.8163266,0,0.081632651,0.20408164,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
5092,"1,273",4,0,0,Male Only,,Male,5,37,2.632653,0.020408163,0.06122449,0.24489796,0,0,0,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
6228,"1,557",4,0,0,Male Only,,Male,10,42,3.6530612,0.040816326,0.2857143,0.55102038,1,1,1,1,0,1,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
6961,"1,741",1,0,0,Both Male & Female,,Female,6,6,3.8367348,0.10204082,0.32653061,0.59183675,0,1,1,1,0,1,0,48,5,4,,,,,,,,,,,,,,,,,,,,,,,
6031,"1,508",3,0,0,Male Only,,Male,24,56,3.4693878,0.10204082,0.18367347,0.40816328,0,1,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
4945,"1,237",1,0,0,Male Only,,Male,24,56,3.4693878,0.10204082,0.18367347,0.40816328,0,1,1,1,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
4928,"1,232",4,0,0,Male Only,,Male,9,41,3.3469388,0.020408163,0.1632653,0.40816328,0,1,1,1,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
2205,552,1,0,0,Male Only,,Male,6,38,2.2653062,0,0.040816326,0.14285715,0,0,0,0,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
4049,"1,013",1,0,0,Male Only,,Male,25,57,2.6938775,0,0.081632651,0.18367347,0,0,0,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
4899,"1,225",3,0,0,Male Only,,Male,3,35,4.1836734,0.14285715,0.34693879,0.73469388,1,1,1,1,1,1,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
2135,534,3,0,0,Both Male & Female,,Female,23,23,3.2448978,0.020408163,0.1632653,0.40816328,0,0,1,1,0,0,0,51,5,,,,,,,,,,,,,,,,,,,,,,,,
4852,"1,213",4,0,0,Male Only,,Male,26,58,2.5714285,0.020408163,0.12244898,0.20408164,0,0,0,0,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
938,235,2,0,0,Both Male & Female,,Male,28,60,2.6122448,0.020408163,0.10204082,0.26530612,0,0,0,0,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
3835,959,3,0,0,Male Only,,Male,25,57,2.6938775,0,0.081632651,0.18367347,0,0,0,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
6503,"1,626",3,0,0,Male Only,,Male,25,57,2.6938775,0,0.081632651,0.18367347,0,0,0,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
1391,348,3,1,0,Male Only,,Male,24,56,3.4693878,0.10204082,0.18367347,0.40816328,0,1,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
6508,"1,627",4,0,0,Male Only,,Male,23,55,3.2244897,0,0.20408164,0.36734694,0,1,1,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
6012,"1,503",4,0,0,Male Only,,Male,10,42,3.6530612,0.040816326,0.2857143,0.55102038,1,1,1,1,0,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
5523,"1,381",3,0,0,Male Only,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
3431,858,3,0,0,Male Only,,Male,27,59,4.0408163,0.081632651,0.36734694,0.71428573,1,1,1,1,0,1,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
3331,833,3,0,0,Male Only,,Male,15,47,3.3265307,0,0.18367347,0.44897959,0,1,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
6001,"1,501",1,0,0,Male Only,,Male,24,56,3.4693878,0.10204082,0.18367347,0.40816328,0,1,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
6015,"1,504",3,0,0,Male Only,,Male,18,50,3.4081633,0.020408163,0.1632653,0.53061223,0,1,1,1,0,1,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
6807,"1,702",3,0,0,Male Only,,Male,28,60,2.6122448,0.020408163,0.10204082,0.26530612,0,0,0,0,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
3682,921,2,0,0,Male Only,,Male,13,45,3.3265307,0.020408163,0.20408164,0.42857143,0,1,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
308,77,4,1,0,Both Male & Female,,Male,10,42,3.6530612,0.040816326,0.2857143,0.55102038,1,1,1,1,0,1,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
5492,"1,373",4,0,0,Male Only,,Male,6,38,2.2653062,0,0.040816326,0.14285715,0,0,0,0,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
7107,"1,777",3,0,0,Male Only,,Male,1,33,3.4693878,0.040816326,0.20408164,0.51020408,0,1,1,1,0,1,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
6820,"1,705",4,0,0,Male Only,,Male,29,61,2.8979592,0.020408163,0.10204082,0.30612245,0,0,1,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
5463,"1,366",3,0,0,Male Only,,Male,32,64,3.2448978,0.020408163,0.20408164,0.40816328,0,1,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
6096,"1,524",4,0,0,Male Only,,Male,1,33,3.4693878,0.040816326,0.20408164,0.51020408,0,1,1,1,0,1,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
6026,"1,507",2,0,0,Male Only,,Male,12,44,2.8163266,0,0.081632651,0.20408164,0,0,1,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
3291,823,3,1,0,Male Only,,Male,28,60,2.6122448,0.020408163,0.10204082,0.26530612,0,0,0,0,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
2281,571,1,0,0,Male Only,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
3829,958,1,1,0,Male Only,,Male,10,42,3.6530612,0.040816326,0.2857143,0.55102038,1,1,1,1,0,1,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
4894,"1,224",2,0,0,Male Only,,Male,1,33,3.4693878,0.040816326,0.20408164,0.51020408,0,1,1,1,0,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
2798,700,2,0,0,Female Only,,Female,30,30,2.6938775,0,0.06122449,0.22448979,0,0,0,1,0,0,0,47,5,,,,,,,,,,,,,,,,,,,,,,,,
1958,490,2,1,0,Male Only,,Male,12,44,2.8163266,0,0.081632651,0.20408164,0,0,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
3134,784,2,0,0,Male Only,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
1830,458,2,0,0,Male Only,,Male,2,34,4.9591837,0.40816328,0.63265306,0.87755102,1,1,1,1,1,1,1,59,5,,,,,,,,,,,,,,,,,,,,,,,,
2827,707,3,1,0,Male Only,,Male,23,55,3.2244897,0,0.20408164,0.36734694,0,1,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
6014,"1,504",2,0,0,Male Only,,Male,21,53,4.0816326,0.12244898,0.34693879,0.77551019,1,1,1,1,1,1,1,65,5,,,,,,,,,,,,,,,,,,,,,,,,
5529,"1,383",1,0,0,Both Male & Female,,Male,25,57,2.6938775,0,0.081632651,0.18367347,0,0,0,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
3951,988,3,0,0,Male Only,,Male,2,34,4.9591837,0.40816328,0.63265306,0.87755102,1,1,1,1,1,1,1,59,5,,,,,,,,,,,,,,,,,,,,,,,,
6207,"1,552",3,1,0,Male Only,,Male,26,58,2.5714285,0.020408163,0.12244898,0.20408164,0,0,0,0,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
5461,"1,366",1,0,0,Male Only,,Male,22,54,2.6938775,0,0.06122449,0.20408164,0,0,0,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
6471,"1,618",3,0,0,Male Only,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
4874,"1,219",2,0,0,Male Only,,Male,32,64,3.2448978,0.020408163,0.20408164,0.40816328,0,1,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
6805,"1,702",1,0,0,Male Only,,Male,24,56,3.4693878,0.10204082,0.18367347,0.40816328,0,1,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
1073,269,1,0,0,Male Only,,Male,29,61,2.8979592,0.020408163,0.10204082,0.30612245,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
1350,338,2,0,0,Male Only,,Male,4,36,3.1428571,0.020408163,0.14285715,0.32653061,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
1040,260,4,0,0,Female Only,,Female,14,14,3.8163266,0,0.30612245,0.63265306,0,1,1,1,0,1,0,50,5,,,,,,,,,,,,,,,,,,,,,,,,
3179,795,3,0,0,Male Only,,Male,15,47,3.3265307,0,0.18367347,0.44897959,0,1,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
1221,306,1,0,0,Male Only,,Male,19,51,3.5306122,0.020408163,0.24489796,0.46938777,1,1,1,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
1590,398,2,1,0,Male Only,,Male,16,48,2.8979592,0,0.081632651,0.30612245,0,0,1,1,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
3991,998,3,0,0,Male Only,,Male,17,49,3.1836734,0.020408163,0.1632653,0.42857143,0,0,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
1808,452,4,1,0,Male Only,,Male,31,63,2.7551022,0,0.020408163,0.26530612,0,0,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
3654,914,2,0,0,Both Male & Female,,Female,5,5,4.3265305,0.20408164,0.44897959,0.75510204,1,1,1,1,1,1,1,48,5,,,,,,,,,,,,,,,,,,,,,,,,
3318,830,2,0,0,Male Only,,Male,15,47,3.3265307,0,0.18367347,0.44897959,0,1,1,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
6772,"1,693",4,0,0,Male Only,,Male,19,51,3.5306122,0.020408163,0.24489796,0.46938777,1,1,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
3435,859,3,0,0,Male Only,,Male,23,55,3.2244897,0,0.20408164,0.36734694,0,1,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
1282,321,2,0,0,Female Only,,Female,10,10,3.0816326,0.020408163,0.040816326,0.34693879,0,0,1,1,0,0,0,48,5,,,,,,,,,,,,,,,,,,,,,,,,
6771,"1,693",3,0,0,Male Only,,Male,31,63,2.7551022,0,0.020408163,0.26530612,0,0,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
6776,"1,694",4,0,0,Male Only,,Male,31,63,2.7551022,0,0.020408163,0.26530612,0,0,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
2157,540,1,0,0,Male Only,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
4876,"1,219",4,0,0,Male Only,,Male,27,59,4.0408163,0.081632651,0.36734694,0.71428573,1,1,1,1,0,1,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
5564,"1,391",4,0,0,Male Only,,Male,5,37,2.632653,0.020408163,0.06122449,0.24489796,0,0,0,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
2623,656,3,0,0,Both Male & Female,,Female,25,25,2.8979592,0.040816326,0.10204082,0.26530612,0,0,1,1,0,0,0,52,5,,,,,,,,,,,,,,,,,,,,,,,,
5224,"1,306",4,0,0,Male Only,,Male,16,48,2.8979592,0,0.081632651,0.30612245,0,0,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
6190,"1,548",2,0,0,Male Only,,Male,18,50,3.4081633,0.020408163,0.1632653,0.53061223,0,1,1,1,0,1,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
6439,"1,610",3,0,0,Male Only,,Male,3,35,4.1836734,0.14285715,0.34693879,0.73469388,1,1,1,1,1,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
5089,"1,273",1,0,0,Male Only,,Male,15,47,3.3265307,0,0.18367347,0.44897959,0,1,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
2184,546,4,0,0,Male Only,,Male,23,55,3.2244897,0,0.20408164,0.36734694,0,1,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
6794,"1,699",2,0,0,Male Only,,Male,28,60,2.6122448,0.020408163,0.10204082,0.26530612,0,0,0,0,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
3655,914,3,0,0,Both Male & Female,,Female,32,32,2.8163266,0.020408163,0.081632651,0.2857143,0,0,0,1,0,0,0,45,5,,,,,,,,,,,,,,,,,,,,,,,,
4926,"1,232",2,0,0,Male Only,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
2336,584,4,1,0,Male Only,,Male,4,36,3.1428571,0.020408163,0.14285715,0.32653061,0,0,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
5091,"1,273",3,0,0,Male Only,,Male,14,46,3.5102041,0.020408163,0.22448979,0.55102038,0,1,1,1,0,1,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
3039,760,3,0,0,Male Only,,Male,29,61,2.8979592,0.020408163,0.10204082,0.30612245,0,0,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
6823,"1,706",3,0,0,Male Only,,Male,29,61,2.8979592,0.020408163,0.10204082,0.30612245,0,0,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
377,95,1,0,0,Male Only,,Male,20,52,4.1836734,0.1632653,0.40816328,0.71428573,1,1,1,1,1,1,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
3164,791,4,0,0,Both Male & Female,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
6233,"1,559",1,0,0,Male Only,,Male,17,49,3.1836734,0.020408163,0.1632653,0.42857143,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
